,PIN Code,LAT,LONG
171,396155,20.268126866666666,72.8593968
172,396165,20.157131055555556,72.78787795555556
173,396170,20.184583492857143,72.76044782142857
174,396171,20.169104833333336,72.77018046666666
175,396180,20.47066542,72.89078993999999
176,396185,20.4654265,72.918345
177,396191,20.380483390000002,72.9367574275
178,396193,20.32891766,72.96608496
179,396235,20.2287834,72.949752225
180,396385,20.7154728,72.922894
181,396375,20.83416940625,73.0331189625
182,396001,20.612176389795916,72.92868425510204
183,396002,20.5933897875,72.9407977375
184,396007,20.588347,72.961618
185,396020,20.555528833333334,72.91589473333333
186,396030,20.6410005,72.925011
187,396035,21.3463,72.6189
188,396045,20.631483866666667,73.0131327
189,396310,20.80326572,72.94277618
190,396321,20.766287010714287,72.98149458928572
191,396325,20.76649616,73.02452656
192,396051,20.598758240000002,73.23261798
193,396060,20.6847818,73.19143515
194,396110,20.730646825,72.894856875
195,396370,20.838832,72.973312
196,396380,20.780547,72.99744385
197,396350,20.8562809,72.9900923
198,396403,20.7859621,72.88968716666666
199,248013,30.3708816,78.0995851
200,248165,30.5915789,77.793717625
201,248014,30.2852,78.083
202,248119,26.4637073,80.2467187
203,248006,30.34423585,78.01806455
204,248007,30.352901393333333,77.95354858333334
205,248140,30.16222192,78.12873362
206,248012,30.2798,78.0545
207,248147,26.4637073,80.2467187
208,248160,22.687581,79.370366
209,248115,22.687581,79.370366
210,248146,30.31759585,77.9951249
211,248016,30.1929219,78.165143
212,248126,22.687581,79.370366
213,248145,30.1821945,78.231986
214,248158,30.55745196666667,77.94156813333333
215,248141,30.37453015,78.0280831
216,248161,30.2579123,78.1140321
217,248152,26.4637073,80.2467187
218,248179,30.461025522222222,78.08416012222222
219,248196,30.642197666666668,77.87598788333334
220,248197,30.382483925,77.84727995
221,248198,30.471781866666667,77.77803623333334
222,248199,30.92747806666667,77.86781136666666
223,249205,30.05817385,78.2017533
224,248252,22.687581,79.370366
225,248010,22.687581,79.370366
226,248159,30.51863,77.843822
227,248001,30.33225575487013,78.03992881883117
228,248009,30.39541135,78.09815690555556
229,248143,30.21932543333333,78.19553306666667
230,248171,30.30185603333333,78.00217413333334
231,248004,26.4637073,80.2467187
232,248124,30.71161555714286,77.97436671428572
233,248142,30.4391922,77.7357076
234,248005,30.27710525714286,78.0786048
235,248011,30.36069455,77.8656147
236,248018,30.4819,77.8114
237,248102,22.687581,79.370366
238,248121,30.6713,77.8947
239,248122,30.440893,78.10779866666667
240,248125,30.4813,77.8589
241,248002,29.50820204444444,77.9565714
242,248008,30.3038181,78.10072326000001
243,248003,30.343264828571428,78.0379886
244,248019,22.687581,79.370366
245,248164,26.4637073,80.2467187
246,248201,22.687581,79.370366
247,248015,30.2743,78.1823
248,248110,22.687581,79.370366
249,248195,30.342919660000003,78.0145256
250,248202,26.4637073,80.2467187
251,248123,30.721394836363636,77.88623170909091
252,474002,26.21071392,78.17498787000001
253,474003,26.2174202,78.17125038181818
254,474006,26.21551629090909,78.22183586363636
255,474012,26.232749866666666,78.15285286666666
256,474020,26.2588218,78.2141241
257,475220,25.797729375,78.114803675
258,474009,26.197499352631578,78.16107388421052
259,475002,26.16958965,78.49320855
260,475001,24.5629366,77.7468515
261,474015,26.0220999,78.148
262,475330,25.98590405,77.866155525
263,476111,26.72645285,78.2179099
264,476001,26.497760536363636,78.00474378181819
265,476224,26.325925390000002,77.59269039
266,476134,26.3048,77.8835
267,476221,26.35244792,77.848239
268,476219,26.4405246,77.6448555
269,476229,26.2288107,77.3812328
270,476115,26.66899255,78.36935945
271,476444,26.41676995,78.113243
272,476554,26.5748,78.226
273,476228,26.117298366666667,77.59669213333333
274,473585,24.8951037,78.1465103
275,473770,25.19991034,77.6051627
276,473793,25.8327,77.5862
277,473781,25.2422,77.808
278,473660,25.4612911,78.16000358333334
279,473880,25.6433256,77.9117307
280,473995,25.1991625,78.16006243333334
281,473775,25.5939902,77.40481348
282,473638,24.9196415,77.5563076
283,473662,25.3627,77.8125
284,473774,25.1678488,77.5805039
285,473990,24.759262757142857,78.2001243
286,475682,26.1543042,78.77968196
287,475686,25.68864265,78.33532
288,477001,26.483525355555557,78.79434233333333
289,473665,25.4725078,78.3419032
290,474001,26.201037017857143,78.15939777142857
291,474004,25.8606,78.1123
292,474005,26.2288548375,78.2086264125
293,474011,26.206514047368422,78.19343402105264
294,474008,26.2177973,78.1545361
295,474010,26.25953155,78.1190032
296,474007,26.2082574,78.1776085
297,475005,25.9996,78.2961
298,475115,25.9951233,78.4074608
299,282005,27.21253405925926,78.00898028518519
300,283135,27.08324992,78.59108044
301,282002,27.193324712,78.003091
302,282001,27.14952497903226,78.06103634596775
303,282003,27.19379681111111,78.00514106666667
304,281010,26.4637073,80.2467187
305,282008,27.213,78.1858
306,205130,27.3507,78.6866
307,283101,27.3100877,77.749079325
308,283113,26.882,78.5069
309,205142,26.4637073,80.2467187
310,283105,27.1257973,77.84892995
311,215126,22.687581,79.370366
312,283151,27.024963675,78.6584366
313,283130,27.3271778,78.729399
314,283152,27.3085344,78.5752957
315,283203,27.149281339285714,78.40505612857143
316,283104,27.017214139999997,79.34857258
317,282010,27.182150010526318,77.98569060526316
318,283121,27.267916,77.9901892
319,283124,26.9762926,77.938162625
320,283125,27.107945145454543,78.20549319090908
321,283126,27.3286004,78.068387
322,283110,27.093856957142858,77.66143355714286
323,283202,27.25048545,78.163641
324,283141,26.9996516,78.5183215
325,282004,27.160518191666668,78.03039174166666
326,282009,27.07438175,78.01059385
327,283111,27.0211181875,78.3146784625
328,283115,26.856543239999997,77.56569818
329,205135,27.1037645,78.5881057
330,224172,26.6800288,82.2403331
331,283142,26.9226415,78.669352
332,283207,27.1806,78.5399
333,205151,27.05847695,78.6858987
334,283136,27.2048233,78.66556583333333
335,283122,27.1008168,77.78103236666666
336,283201,27.31909988333333,78.19424723333334
337,283204,27.223500980952384,78.29538856190476
338,205141,26.4637073,80.2467187
339,283112,26.92670155,78.03378345
340,283114,26.839708142857145,78.69656854285715
341,283103,27.2055,78.318
342,283206,27.31557845,78.4220852
343,205145,22.687581,79.370366
344,205152,22.687581,79.370366
345,283145,27.14049814,78.37265647999999
346,283205,27.1493967,78.3958679
347,205147,22.687581,79.370366
348,282007,27.206073864285713,77.96128762857143
349,283102,27.103756233333332,78.07855323333334
350,283119,26.98842013333333,77.811899
351,283123,26.895377460000002,78.34030914
352,282006,27.18978529285714,78.04498311428571
353,445210,20.2712,77.9733
354,445215,19.889782366666665,77.51203126666667
355,445304,20.054059757142856,78.82169935714285
356,445102,20.512665366666667,77.9303156
357,445302,20.02563739090909,78.55185309090909
358,445109,20.16628795,78.1448185
359,445207,19.603615,77.94263125
360,445301,20.116993625,78.2592137
361,445205,19.837845616666666,77.77561398333334
362,445402,20.37896168,78.53842664
363,445305,19.86262875,78.738553625
364,445110,20.1648,77.8738
365,445105,20.1893564,78.0156647
366,445103,20.0491358,77.97583636666667
367,445001,20.385531903061224,78.11829286632654
368,445101,20.60863745,78.18778145
369,445106,19.9564,78.1121
370,445204,19.931649127272728,77.59521078181818
371,445206,19.58713091111111,77.70005244444444
372,445202,20.352560659999998,77.72208228
373,445002,20.37925704,78.12641240333333
374,445230,19.722286,77.877894
375,445201,20.3489,77.8634
376,445303,20.157967933333335,78.8491209
377,445308,20.2165608,78.6773706
378,445306,19.9638502,78.3211356
379,445307,19.8537,78.9984
380,445323,20.19359868,78.4685347
381,445203,20.1013947,77.86473226666666
382,445401,20.4807593,78.352036
383,445209,19.9821,77.6328
384,445211,19.619747075,77.748687
385,445216,19.90623131,77.57112198
386,638466,26.4637073,80.2467187
387,638504,11.6468761,77.6822366
388,638506,11.506483366666668,77.37218913333334
389,638301,11.449320883333332,77.68283481458333
390,638505,11.51493,77.455667
391,638512,22.687581,79.370366
392,638004,11.35563668,77.70402366
393,638503,11.57344243,77.27634977999999
394,638054,11.36353,77.4624
395,638055,11.32358822,77.47266272
396,638502,11.526821442857143,77.52095432857142
397,638455,11.434506666666667,77.57158963333333
398,638402,11.477104075,77.231386425
399,638453,11.4269925,77.3836838
400,638313,11.4824,77.5003
401,638312,11.4712817,77.6420854
402,638314,11.54013225,77.66081565
403,638501,11.583852277777778,77.58527206666666
404,638011,11.337445995121952,77.70968768536585
405,638005,11.37534308,77.70002097999999
406,638316,11.433798633333334,77.67604761111112
407,638476,11.45255896,77.44389118666666
408,638327,22.687581,79.370366
409,638451,11.50842845,77.1408069
410,638452,11.455040036923076,77.42659111538461
411,638457,11.4474062,77.3585448
412,638458,11.36144814117647,77.30031241176471
413,638461,11.76582421,76.99333659
414,638311,11.61778,77.742199
415,638315,11.4740535,77.57810108571428
416,638401,11.504328311111111,77.24674466666666
417,638454,11.44986245,77.300892375
418,638456,11.3791,77.4293
419,638462,11.3708984,77.2731845
420,643203,11.4695,76.5523
421,643212,11.379329686666665,76.52411065333332
422,643102,11.348004133333333,76.7902711
423,643105,11.34823615,76.78026265
424,643204,11.3004209,76.6884508
425,643237,11.4305858,76.4906214
426,643221,11.3015895,76.7021749
427,643004,11.366798425,76.657306675
428,643233,11.492587275,76.3435871
429,643001,11.406661909090909,76.7071709
430,643006,11.4167,76.6863
431,643101,11.34714135,76.79727209375
432,643002,11.416241333333334,76.72444446666667
433,643003,11.362255933333334,76.69109283333334
434,643103,11.344371,76.802178
435,643202,11.37885996,76.76678002
436,643201,11.3894094,76.8448531
437,643253,11.5256752,76.32902345
438,643214,11.4211176,76.8048491
439,643213,11.3012082,76.7406229
440,643231,11.3631484,76.78738664
441,643218,11.28555,76.741382
442,643238,11.4236,76.6838
443,643007,11.4167,76.6863
444,643239,11.5571525,76.284733675
445,643005,11.4718,76.6747
446,643209,11.27305,76.627365
447,643243,11.3781447,76.7438104
448,643223,11.5681999,76.6471
449,643226,11.5338,76.5361
450,643211,11.508873942857143,76.47987652857142
451,643217,11.432780507142857,76.86894874047618
452,643219,11.2681786,76.6406051
453,643220,11.5338,76.5361
454,643215,11.379698733333333,76.73420761666667
455,643205,11.5170548,76.2667582
456,643206,11.4812768,76.8217376
457,643216,11.44496985,76.9426008
458,643224,11.4808,76.5437
459,643225,11.313970733333333,76.66744855
460,643207,11.54368575,76.43895265
461,643240,11.57281835,76.3583663
462,643241,11.5029982,76.3669021
463,643242,11.3598,76.9337
464,643236,11.4144,76.9277
465,643270,22.687581,79.370366
466,490025,21.2249,81.3728
467,490001,21.2025331,81.33367543333334
468,490006,21.181910577777778,81.33493917777778
469,490009,21.1946753,81.3180004
470,490011,21.229962,81.769413
471,490020,21.209985114285715,81.32578098571427
472,490021,21.2034121,81.43108305
473,490022,21.2367,81.3973
474,490023,21.201140392307693,81.36066479230769
475,490024,21.2517802,81.3820535
476,490026,21.2367531,81.3688437
477,490036,21.3360534,81.46786772
478,490042,21.250787725,81.527346075
479,491001,21.17174938666667,81.28936781
480,491107,21.118209666666665,81.38527326666666
481,491221,21.0314496,81.32512518571428
482,491111,21.042376766666667,81.54017246666666
483,491222,20.836447714285715,81.36927469285715
484,491223,20.934323915789474,81.33646468947369
485,491225,20.927117226666667,81.17582933999999
486,491226,20.701281207317074,81.22395363170732
487,491227,20.713579579310345,81.40939313793103
488,491230,20.48691,81.0876808
489,491331,21.497023866666666,81.32594136666667
490,491441,21.083687285,81.0270605
491,491444,21.21730794,81.06545818
492,273001,26.75020639222222,83.37512011444444
493,273003,26.794138425,83.38497915
494,273002,26.74659824,83.36991494
495,273004,26.77967517727273,83.37876574090909
496,273005,26.75248298,83.35203824
497,273006,26.7722476,83.3879774
498,273007,26.8256295,83.34186335714286
499,273008,26.750748225,83.40583875
500,273009,26.75853445,83.3787947
501,273010,26.6906043125,83.41013745
502,273011,26.4637073,80.2467187
503,273012,26.7524137,83.3807674
504,273013,26.810906175,83.395755025
505,273014,26.77362153,83.40693957
506,273015,26.775189609999998,83.35086034
507,273016,26.70337866,83.36457622
508,273017,26.7634686,83.3701473
509,273152,26.77685955,83.50402105
510,273153,27.1468901,83.7578251
511,273158,27.04701433333333,83.3286087
512,273165,26.90895043333333,83.29310906666666
513,273201,26.660498675,83.5969099125
514,273202,26.67117474,83.47806552
515,273203,26.635276666666666,83.51883753333334
516,273209,26.6051,82.8132
517,273211,26.5617694,83.149042
518,273212,26.6454618,83.20733864285715
519,273213,26.5245327,83.225314
520,273401,26.4911,83.0284
521,273402,26.2961698875,83.5272447375
522,273403,26.59030906,83.29762534
523,273404,26.4328105,83.21384783333333
524,273405,26.6077,83.3379999
525,273406,26.5877,83.3139999
526,273407,26.446098866666667,83.28354473333334
527,273408,26.385084885714285,83.4099019
528,273409,26.6578,83.3614
529,273411,26.4541139,83.4577576
530,273412,26.379437133333333,83.49838726666667
531,273151,26.6197055,83.84298556666667
532,273157,27.234166928571426,83.27335928571428
533,273161,27.114237025,83.195431825
534,273162,27.2486235,83.4149958
535,273163,27.1444234,83.73396053333333
536,273164,27.40095275714286,83.44108677142857
537,273207,27.2045,83.6453
538,273301,26.984220228571427,83.53604338571428
539,273302,26.97378363333333,83.23040305
540,273303,27.156232554545458,83.53636193636363
541,273304,27.284824060000002,83.73614622000001
542,273305,27.13135085,83.774903
543,273306,26.88161411666667,83.46624581666666
544,273308,27.2025,83.5333
545,273309,27.2025,83.5333
546,273310,26.9981143,83.42675325
547,273311,26.998,83.4665
548,363530,22.6170264,71.247924
549,385001,24.1419798625,72.3952987
550,385555,23.96912275,71.82110875
551,385535,24.273557005660376,72.0787260490566
552,385566,24.6043822,71.483593
553,385545,24.495742980000003,72.3021754
554,385110,24.32350475,72.85569035
555,385010,24.2157823,72.369579
556,385575,24.39136696,71.47199376
557,385530,24.190888025,72.034279075
558,385135,24.336809,72.55123525
559,385210,24.023384185714285,72.40150322857143
560,385570,24.22547435,71.47051285
561,385505,24.3780531,72.4814465
562,385560,23.8875,71.7698
563,385120,24.161742233333335,72.77206037777778
564,385510,24.52306385,71.7642801
565,385565,24.388538174285713,71.62422818857144
566,385410,24.110463108333335,72.54934015
567,385520,24.0995306,72.390660175
568,385320,24.063071907142856,71.57789963571427
569,385421,24.039170733333336,72.55167566666667
570,385310,24.50511951153846,72.03048185
571,385330,24.109072,71.76165956666667
572,385550,24.08086965,71.94507025
573,385130,24.4071804,72.6402638
574,385515,24.1012999,72.3045999
575,385506,24.4073,72.3629
576,385540,24.1945922,72.1656537
577,321001,27.21597535915493,77.4999953
578,321021,27.2553,77.6041
579,321022,27.657496855555557,77.28234162222222
580,321023,27.75567775,77.20599715
581,321024,27.5912248,77.11240626666667
582,321025,27.275502,77.5229096
583,321026,26.7757,76.9412
584,321028,27.086271,77.21776
585,321201,27.3073018,77.314980325
586,321202,27.2457,77.2788
587,321203,27.42025378,77.3856983
588,321204,27.68425298333333,77.08322208333334
589,321205,27.441934619999998,77.12147254
590,321206,27.3834013,77.2257763
591,321301,27.0269,77.411
592,321302,27.0501,77.4639
593,321303,27.18863095,77.4447677
594,321305,26.4637073,80.2467187
595,321401,26.95395995,77.28223285
596,321402,26.964085,77.425858
597,321403,26.9731801,77.5205227
598,321404,26.981663571428573,77.55993634285714
599,321405,27.2457,77.2788
600,321406,27.0361547,77.0547545
601,321407,27.090116,77.043364
602,321408,27.017995725,77.172445475
603,321409,26.969735,77.039768
604,321410,26.908455,77.313386
605,321411,26.5942,76.9275
606,321601,27.1041344,77.1585504
607,321602,27.31788582307692,77.07801076153845
608,321603,22.687581,79.370366
609,321614,27.23271,77.090187
610,321615,27.1295773,77.0289503
611,321642,27.141386,77.129012
612,600013,12.896949334999999,80.143087115
613,600019,13.165306736666667,80.29390087333333
614,600021,13.111402970588236,80.2818845117647
615,600057,13.194657466666667,80.30873903333334
616,600068,13.16511452,80.25622677999999
617,600081,13.130201081818182,80.28143446363636
618,625706,9.842806385714285,77.99748891428573
619,625514,9.941331,77.9706445
620,625704,9.6244,78.1451
621,625527,9.8776554,77.7902909
622,625532,9.970779585714284,77.82656655714285
623,625705,9.7677544,77.7376702
624,625701,9.70608775,77.91430755
625,625703,9.74175402,77.83873147999999
626,625537,9.9725712,77.8596583
627,625707,9.712061,77.917396
628,625535,9.859616,77.6969225
629,625708,9.7561,77.9748
630,625702,9.801785540000001,78.00784602
631,625529,9.9120195,77.88448055
632,782001,26.337425330769232,92.69457951538462
633,782002,26.355408333333333,92.65922182222222
634,782003,26.34864485454545,92.69159108484848
635,782101,26.3260776,92.86769005
636,782102,26.4149256,92.8915203
637,782103,26.2346951375,92.52356731875
638,782120,26.4406895,92.68405376666666
639,782122,26.4420412,92.5585705
640,782123,26.446745625,92.498183225
641,782124,26.4409333,92.6281166
642,782125,26.437579733333333,92.7326917
643,782138,26.486526533333333,92.92959523333333
644,782140,26.453088280000003,92.8351634
645,782142,26.3286345,92.58379717142857
646,782427,26.1884887,92.7369903
647,678581,11.0685087,76.68686570909091
648,678601,11.017813396808512,76.35278187234043
649,678583,10.962280213432836,76.41633084776119
650,678762,10.985414321428571,76.44458342142858
651,678582,10.994745441666668,76.47548633833333
652,678591,10.99074411,76.54072823
653,678596,10.897761359183674,76.53676909183673
654,678597,10.91815301,76.52450301
655,678598,11.00240376,76.51099686
656,678013,10.766984964285715,76.66421623571428
657,678008,10.816322223333334,76.64696761666666
658,678010,10.790029,76.656083
659,678007,10.769733022499999,76.6911997975
660,678002,10.79844823076923,76.63907103846154
661,678011,10.798243066666668,76.6558298
662,678003,10.793150166666667,76.64949853333334
663,678005,10.793995921052632,76.67834881578948
664,679330,11.286735837931033,76.27079004482758
665,676521,11.106106162790697,76.21800619534883
666,676523,11.1237969,76.3403137
667,676525,11.176431966666668,76.32507196
668,679327,11.11803113448276,76.27298336206896
669,679328,11.186333035087719,76.23256802105263
670,679331,11.356716085507246,76.30505959275362
671,679329,11.285370839490447,76.23027299235669
672,679332,11.1941912,76.29018178518518
673,679333,11.389181142857144,76.33420110714286
674,679334,11.367323558730158,76.26730695396824
675,679339,11.187674797560975,76.25314723414634
676,835225,23.16803175,85.608517975
677,835205,23.47195095,85.1459813
678,834009,23.39466565,85.35923455
679,835301,23.4466,84.9548
680,835303,23.3627203,85.24997266666666
681,835103,23.3809587125,85.4687769375
682,834006,23.429730608333333,85.33516205
683,835204,23.183406766666664,85.60349926666666
684,835214,23.4944955,85.0715383
685,834012,26.4637073,80.2467187
686,829205,23.5631999,85.1562
687,835217,23.418339566666667,85.40661432222223
688,835222,23.39972627,85.21934592999999
689,829210,23.5335629,85.7171737
690,835202,23.315711766666666,85.0516036
691,835101,23.374808966666667,85.77914906666666
692,834005,23.379566361538462,85.29343296153846
693,835221,23.25329805,85.3056462
694,834003,23.29923500909091,85.31521327272728
695,835219,23.4839251,85.5261792
696,835227,22.85070065,85.1040882
697,834002,23.338199921739132,85.3132958
698,834011,23.299,85.3809
699,834008,23.395904842857142,85.32254679428571
700,834010,23.322483488235296,85.36895153529412
701,829208,23.6484,84.9479999
702,835215,23.416530933333334,85.4254933
703,834013,23.299,85.3809
704,835213,23.53826385,84.82018975
705,834001,23.374367412903226,85.33914299032257
706,834007,23.3853,85.2923
707,834014,26.4637073,80.2467187
708,835325,23.3864782,84.8774323
709,834004,23.3160928,85.2784437
710,835102,23.3600161,85.8416991
711,415301,17.41900695,74.93572875
712,415302,17.1701426,74.24914505
713,415303,17.18917345,74.35546325
714,415304,17.2635435,74.3625872
715,415305,17.355702233333336,74.373102
716,415306,17.3120662,74.8818188
717,415307,17.262636,74.714497875
718,415308,17.3390901,74.7780451
719,415309,17.3337924,74.6458199
720,415310,17.3733096,74.5866929
721,415311,17.27632105357143,74.536698175
722,415313,17.1177,74.6544
723,415315,17.52954185,74.92152975
724,415401,16.9708875,74.1866297
725,415402,17.0049895,73.983669
726,415403,16.97156385,74.2459663
727,415404,17.125029657142857,74.18915
728,415405,17.02286495,73.97364731666666
729,415406,17.07467155,74.2439632
730,415407,17.0531207,74.2228761
731,415408,17.02337074,74.18656668999999
732,415409,17.04731092222222,74.2758591074074
733,415410,17.1036373,74.1693896
734,415411,16.9254486,74.27582325
735,415412,17.9518999,75.7536
736,415413,17.0889169,74.3288713
737,415414,17.9518999,75.7536
738,415415,17.1260728,73.8785997
739,416301,16.948552091666667,74.40365429166667
740,416302,17.0123158,74.2891564
741,416303,16.9891,74.4679
742,416304,16.912511566666666,74.59384146666666
743,416305,16.9108179,74.5171037
744,416306,16.92557845,74.63633735
745,416307,16.9866155,74.62623145
746,416308,17.09019745,74.4251361
747,416309,17.11752505,74.41200815
748,416310,17.094459916666665,74.456136675
749,416311,17.125624633333334,74.7699768
750,416312,17.059666430769234,74.61973639230769
751,416313,17.025035,74.369551
752,416314,17.158400275,74.624683975
753,416315,17.1119999,74.7699
754,416316,19.076,75.1058
755,416401,16.79880915,74.82774415
756,416402,17.0431014,75.0238216
757,416403,17.100386033333333,74.94137043333333
758,416404,17.056399969999998,75.22564115499999
759,416405,17.011229053333334,74.86343414666668
760,416406,16.8951004,74.59171623333334
761,416407,16.8725631,74.74733475
762,416408,17.025282,74.69831045
763,416409,16.74643445,74.7052075
764,416410,16.829177453846153,74.6478422
765,416411,16.977684,74.93987
766,416412,17.0290283,75.57387025
767,416413,17.191766433333335,75.4795068
768,416414,16.842744133333333,74.61231956666666
769,416415,16.848467233333334,74.596032175
770,416416,16.855901504597703,74.58285380804597
771,416417,16.8818419,74.4623193
772,416418,16.8626037,74.8655172
773,416419,18.6366,75.9462999
774,416420,17.6347999,75.3385
775,416436,16.8793103,74.6248765
